Cod_setor,Cod_Grandes Regiġes,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,,,,,,,,,,
270030005000027,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300027,Santa Esmeralda,1,0,449,1652,3,68,2,4,1112,47,2138451,94,1321,43,2264331,99,755,39,1608107,82,1153,69,1996947,34
270030005000028,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300027,Santa Esmeralda,1,0,280,1064,3,8,2,73,1917,52,10743313,5,2057,11,11240145,88,932,73,4467092,85,1602,51,6605626,2
270030005000029,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300020,Novo Horizonte,1,0,278,981,3,53,2,45,1017,96,3823823,1241,2,4387771,8,634,49,1955125,24,1078,89,2846800,,
270030005000030,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300015,Itapo,1,0,345,1230,3,57,2,83,869,92,1216771,77,940,82,1249339,93,474,26,650537,95,770,1,828799,72
270030005000031,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,418,1581,3,78,3,78,563,2,370006,26,657,59,369947,39,315,91,234597,31,587,14,276828,62
270030005000032,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,256,933,3,64,2,36,362,47,415663,19,687,35,566029,14,217,61,202786,24,617,73,328935,97
270030005000033,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,261,917,3,51,3,39,486,8,202785,1,661,74,159669,96,296,84,145672,8,557,13,128349,16
270030005000034,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,275,957,3,48,2,98,844,61,2379855,44,980,3,2629771,17,505,72,1163468,53,890,15,1706862,
270030005000035,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,182,644,3,54,2,69,1256,2,3698236,46,1313,96,3792924,82,717,78,2706081,77,1123,31,3782451,2
270030005000036,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,257,889,3,46,2,33,930,15,1750117,72,1096,56,1881343,76,496,81,941605,87,891,76,1338871,37
270030005000037,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,217,737,3,4,3,15,686,77,899955,6,851,6,976013,23,378,87,607858,27,793,99,945400,9
270030005000038,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,270,895,3,31,2,36,910,22,1183802,1,967,56,1202971,47,536,28,739548,65,818,54,898056,63
270030005000039,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,248,956,3,85,3,27,928,9,916917,22,992,9,916651,61,540,93,693280,88,860,29,828099,36
270030005000040,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,237,826,3,49,2,17,1307,81,1879787,41,1371,46,1884000,84,721,88,1199740,48,1125,33,1416706,92
270030005000041,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,279,1011,3,62,2,54,1344,49,2050848,21,1431,73,2059049,36,728,77,1638231,7,1188,98,2126446,41
270030005000042,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,222,836,3,77,3,14,646,84,758493,37,820,57,820003,6,455,33,419346,54,701,19,473499,65
270030005000043,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,363,1265,3,48,2,68,629,18,600637,32,959,63,598980,18,346,19,359473,41,801,74,467507,
270030005000044,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,375,1332,3,55,3,62,705,94,1055737,58,856,72,1152368,57,410,71,601212,72,729,2,835567,
270030005000045,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300005,Brasília,1,0,261,941,3,61,2,39,1291,6,3253666,32,1553,49,3507722,35,671,7,1874109,1,1257,32,2773807,7
270030005000046,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300017,Jardim Tropical,1,0,301,1079,3,58,2,51,1793,93,9373681,84,1942,35,9862681,46,932,64,4413288,92,1470,7,6171168,59
270030005000047,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300009,Canafístula,1,0,247,961,3,89,3,33,895,62,3397274,71,1038,58,3792943,9,456,86,1265133,71,840,29,2006399,96
270030005000048,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300009,Canafístula,1,0,278,1050,3,78,2,85,515,58,312654,71,617,8,311486,5,354,33,220088,44,575,5,230280,59
270030005000049,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300009,Canafístula,1,0,312,1171,3,75,3,47,619,22,433180,3,666,2,434752,51,349,28,285393,9,591,98,340128,44
270030005000050,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300009,Canafístula,1,0,276,938,3,4,2,89,315,71,134661,47,451,48,131256,77,192,12,89442,46,396,84,103548,
270030005000051,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300019,Nova Esperança,1,0,340,1246,3,66,2,72,1041,33,1784691,67,1099,54,1820562,78,563,47,1054958,7,876,7,1367267,41
270030005000052,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300004,Boa Vista,1,0,259,1003,3,87,2,69,619,81,259027,17,671,67,245810,3,322,87,204297,72,601,15,213114,98
270030005000053,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300004,Boa Vista,1,0,300,1102,3,67,3,14,450,44,399404,46,611,46,443923,265,48,223076,13,565,69,305703,17,
270030005000054,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300032,Verdes Campos,1,0,681,2304,3,38,2,24,867,9,866330,17,932,24,870579,96,524,21,623369,48,806,75,731505,72
270030005000055,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300014,Guaribas,1,0,369,1365,3,7,2,71,667,27,780397,5,750,68,815439,64,367,9,641917,16,627,56,932479,13
270030005000056,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300037,Joo Paulo II,1,0,407,1509,3,71,3,35,415,8,109720,93,474,4,97447,91,224,48,92080,1,420,95,89961,54
270030005000057,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300034,So Luiz II,1,0,339,1225,3,61,2,38,855,11,683201,1,920,26,675273,62,455,44,392292,5,762,39,422717,77
270030005000058,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300028,So Luiz,1,0,567,2114,3,73,2,59,1759,1,4050786,1820,4080289,27,909,4,2163478,13,1370,78,2629064,36,,
270030005000059,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300028,So Luiz,1,0,289,1117,3,87,2,72,1750,91,4523933,12,1813,66,4572435,94,954,73,2660233,64,1463,52,3334357,7
270030005000060,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300028,So Luiz,1,0,257,875,3,4,2,26,1585,57,3864106,2,1663,23,3924446,88,839,21,1930585,73,1312,96,2399361,34
270030005000061,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300022,Ouro Preto,1,0,233,805,3,45,3,37,1174,82,1587288,1249,92,1594921,54,665,71,916698,34,1023,94,1043461,56,
270030005000062,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300022,Ouro Preto,1,0,253,909,3,59,3,18,1168,23,4727401,42,1263,8,4992572,76,635,2213265,95,1012,67,3149051,88,
270030005000063,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300022,Ouro Preto,1,0,346,1285,3,71,3,5,735,97,777780,28,860,29,802294,6,449,55,847783,24,772,14,1207615,9
270030005000064,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300022,Ouro Preto,1,0,244,743,3,5,2,25,928,38,935711,58,1002,32,936126,14,561,66,628540,77,848,2,706332,93
270030005000065,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300025,Primavera,1,0,256,937,3,66,3,11,821,64,916201,77,906,63,933996,92,455,64,495118,69,755,3,594609,45
270030005000066,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300025,Primavera,1,0,256,890,3,48,2,6,874,83,1121479,999,81,1156896,38,531,85,604882,56,811,55,696178,4,
270030005000067,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300025,Primavera,1,0,312,1098,3,52,2,79,932,75,1687119,69,1003,51,1744296,99,485,37,792231,48,799,28,1054163,68
270030005000068,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300025,Primavera,1,0,297,1097,3,69,3,63,676,48,366041,35,749,69,350714,77,368,31,266200,18,673,32,281307,2
270030005000069,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300025,Primavera,1,0,234,819,3,5,2,39,869,18,1725671,59,899,94,1759216,97,487,32,881188,23,807,66,1202454,47
270030005000070,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300025,Primavera,1,0,251,885,3,53,2,31,782,1,485059,42,828,3,475404,56,446,91,351825,28,708,24,372511,75
270030005000071,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300025,Primavera,1,0,269,1006,3,74,3,14,917,91,6339335,31,983,73,6730753,21,461,83,2214059,26,712,82,3240296,51
270030005000072,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300025,Primavera,1,0,252,972,3,86,2,56,792,37,769443,95,853,32,776651,62,387,44,416872,77,701,64,534750,98
270030005000073,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300025,Primavera,1,0,309,1124,3,64,3,6,486,8,340161,27,546,98,349330,43,256,63,192539,77,466,98,252244,4
270030005000074,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300025,Primavera,1,0,259,971,3,75,3,41,598,81,334067,665,64,326835,73,331,9,204337,56,561,93,217118,2,
270030005000075,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300021,Olho D'Água dos Cazuzinhos,1,0,290,1137,3,92,4,18,394,49,119339,95,443,41,112419,35,210,86,85113,41,367,34,90808,2
270030005000076,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300007,Cacimbas,1,0,362,1332,3,68,3,2,764,9,994165,35,816,79,1019302,16,404,3,459962,69,676,82,585735,49
270030005000077,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300036,Padre Antonio Lima Neto,1,0,93,361,3,88,3,39,838,8,795700,62,886,45,798697,54,400,46,421351,7,677,35,525728,7
270030005000078,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300036,Padre Antonio Lima Neto,1,0,360,1390,3,86,2,84,561,3,400249,23,711,5,400486,7,300,8,226323,5,596,96,272439,49
270030005000079,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300007,Cacimbas,1,0,228,811,3,56,3,504,55,148899,94,537,56,140859,62,291,81,113918,49,455,24,103294,68,
270030005000080,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300007,Cacimbas,1,0,337,1224,3,63,2,69,712,37,424768,34,774,42,413679,31,406,1,315421,49,683,85,341255,95
270030005000081,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300007,Cacimbas,1,0,273,1004,3,68,2,45,1228,5,2995122,25,1374,3151194,74,781,62,1949699,53,1185,25,2479048,5,
270030005000082,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300007,Cacimbas,1,0,304,1027,3,38,2,59,943,97,1140673,54,1095,29,1157852,63,551,93,710372,79,934,12,845520,91
270030005000083,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300007,Cacimbas,1,0,314,1159,3,69,2,71,1252,22,2924861,2,1319,46,2993419,692,8,1573105,62,1092,75,2044943,72,
270030005000084,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300018,Manoel Teles,1,0,211,741,3,51,2,62,607,33,486173,2,771,97,490899,94,402,79,327640,47,700,33,361379,15
270030005000085,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300018,Manoel Teles,1,0,250,870,3,48,3,11,468,87,114889,4,494,59,108444,13,295,2,107487,91,446,53,94991,22
270030005000086,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300018,Manoel Teles,1,0,257,920,3,58,3,51,505,95,423770,1,528,57,430789,39,277,97,241593,1,436,89,310431,97
270030005000087,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300018,Manoel Teles,1,0,132,482,3,65,4,72,451,2,372422,85,508,84,390905,1,235,2,179316,11,418,74,242688,29
270030005000088,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300018,Manoel Teles,1,0,269,956,3,55,3,52,445,95,150007,89,510,47,138727,69,262,11,138440,36,490,64,147042,7
270030005000089,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300018,Manoel Teles,1,0,225,839,3,73,3,25,352,88,76277,49,407,17,65854,13,201,24,68899,87,370,5,64215,5
270030005000090,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300018,Manoel Teles,1,0,318,1169,3,68,3,1,439,2,316124,39,652,64,330519,33,235,26,162703,24,533,1,210023,34
270030005000091,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300018,Manoel Teles,1,0,321,1247,3,88,3,2,719,59,681122,14,822,2,693923,56,407,3,392137,6,683,9,469647,9
270030005000092,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300024,Zélia Barbosa Rocha,1,0,406,1508,3,71,2,86,517,54,361769,65,705,11,360623,12,283,23,231323,44,645,4,293492,46
270030005000093,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300024,Zélia Barbosa Rocha,1,0,248,938,3,78,3,18,341,23,107288,81,470,13,87104,27,293,2,254881,48,491,55,330151,65
270030005000094,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300024,Zélia Barbosa Rocha,1,0,255,969,3,8,2,91,717,9,654151,5,795,3,663326,16,392,97,375277,39,703,7,453536,29
270030005000095,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300003,Baixo,1,0,281,995,3,54,3,1160,57,4918950,24,1336,56,5431738,74,596,65,1905285,82,1030,25,2845057,8,
270030005000096,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300003,Baixo,1,0,281,974,3,47,2,45,817,44,427262,8,866,8,410214,78,467,66,311850,8,731,21,294850,3
270030005000097,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300003,Baixo,1,0,234,915,3,91,3,99,781,59,536083,54,846,73,525558,72,441,74,343026,41,701,59,362539,24
270030005000098,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300003,Baixo,1,0,294,1292,4,39,5,32,1625,72,7949325,5,1770,23,8401794,72,838,34,3170911,91,1283,49,4284808,65
270030005000099,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300013,Eldorado,1,0,302,1108,3,67,2,74,1930,88,7218029,67,2060,52,7436288,4,994,5,4042680,6,1590,81,5522697,22
270030005000100,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300013,Eldorado,1,0,269,959,3,57,2,47,1311,51,4209645,6,1520,68,4564469,9,760,92,2020792,25,1171,61,2631446,82
270030005000101,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300013,Eldorado,1,0,378,1340,3,54,2,14,1537,52,4502951,21,1614,39,4604272,14,779,8,2090862,52,1250,2764775,7,
270030005000102,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300011,Cavaco,1,0,369,1444,3,91,2,6,1535,77,2604436,56,1591,85,2610285,14,807,28,1469021,82,1201,51,1713021,2
270030005000103,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300011,Cavaco,1,0,258,975,3,78,3,15,755,33,752332,78,798,66,760921,84,423,82,473746,98,694,71,588597,6
270030005000104,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300011,Cavaco,1,0,446,1635,3,67,2,21,676,74,474165,92,722,7,473193,26,364,65,291823,73,620,51,337875,53
270030005000105,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300002,Baixa Grande,1,0,350,1444,4,13,4,1848,41,119776800,21,2040,83,131891196,79,824,26,36258702,13,1296,35,56440619,33,
270030005000106,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300002,Baixa Grande,1,0,221,807,3,65,2,21,913,86,815007,48,1035,71,797385,9,476,52,508158,24,849,49,589273,47
270030005000107,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300030,Senador Nilo Coelho,1,0,220,819,3,72,2,89,371,15,175920,77,469,27,176386,39,278,3,137224,19,471,92,141430,29
270030005000108,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300016,Jardim Esperança,1,0,360,1333,3,7,2,52,815,61,687935,56,887,6,684810,74,444,3,449298,24,742,72,529549,38
270030005000109,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300016,Jardim Esperança,1,0,327,1225,3,75,2,84,620,9,557959,4,683,62,571489,66,348,81,341545,78,605,96,437679,84
270030005000110,2,Região Nordeste,27,Alagoas,2702,Agreste Alagoano,27006,Arapiraca,12,RM Agreste,2700300,ARAPIRACA,270030005,ARAPIRACA,27003000500,ARAPIRACA,2700300016,Jardim Esperança,1,0,236,828,3,51,2,43,725,66,1581824,84,946,17,1855367,11,465,28,920959,56,846,18,1353718,51
